ePR,eP,gP,aP,eBR,eB,gB,mB
0.714518909793788,0.7,0.974389787645042,0.166655350551345,0.477673823703534,0.14795024108948,2.81629269409943,0.502495850478914
0.714518909793788,0.76,0.660794946552826,0.919279807620317,0.564728186419612,0.600678274886567,3.49534777821835,0.0686237740751844
0.873995800883548,0.76,1.60157946982947,1.06980469903411,0.564728186419612,0.600678274886567,2.47676515203998,0.378532400077848
0.714518909793788,0.64,0.0336052643683948,0.467705133378933,0.825891274567845,0.751587619485597,0.100072357623783,0.254568949676783
0.873995800883548,0.46,2.85595883419834,0.618230024792728,0.303565098271379,0.223404913388994,1.11865498380215,0.316550674877316
0.714518909793788,0.46,3.16955367529055,1.22032959044791,0.651782549135689,0.525223602587053,2.81629269409943,0.19258722447625
0.555042018704028,0.7,1.28798462873726,0.166655350551345,0.912945637283922,0.223404913388994,0.100072357623783,0.00664204887465162
0.873995800883548,0.88,1.60157946982947,0.467705133378933,0.912945637283922,0.525223602587053,2.81629269409943,0.254568949676783
0.395565127614267,0.46,1.91517431092169,0.919279807620317,0.129456372839223,0.0724955687899651,1.79771006792107,0.00664204887465162
0.475303573159148,1,1.28798462873726,1.22032959044791,0.477673823703534,0.525223602587053,1.79771006792107,0.19258722447625
0.236088236524507,0.76,0.0336052643683948,0.768754916206522,0.303565098271379,0.298859585688509,1.11865498380215,0.502495850478914
0.794257355338668,0.82,1.91517431092169,0.0161304591375501,0.825891274567845,0.751587619485597,2.47676515203998,0.564477575679447
0.634780464248908,0.46,2.54236399310612,1.06980469903411,0.564728186419612,0.449768930287538,0.779127441742696,0.502495850478914
0.315826682069387,0.7,2.54236399310612,0.768754916206522,0.738836911851767,0.449768930287538,1.45818252586161,0.00664204887465162
0.0766113454347469,0.88,0.974389787645042,0.166655350551345,0.390619460987456,0.600678274886567,0.779127441742696,0.626459300879979
0.555042018704028,0.7,0.660794946552826,1.3708544818617,0.912945637283922,0.600678274886567,3.49534777821835,0.316550674877316
0.315826682069387,0.7,2.54236399310612,0.0161304591375501,0.129456372839223,0.374314257988024,2.81629269409943,0.00664204887465162
0.634780464248908,0.82,3.16955367529055,1.22032959044791,0.564728186419612,0.298859585688509,0.779127441742696,0.254568949676783
0.794257355338668,0.52,1.91517431092169,1.52137937327549,0.303565098271379,0.223404913388994,1.11865498380215,0.0686237740751844
0.634780464248908,0.46,3.16955367529055,0.166655350551345,0.477673823703534,0.751587619485597,0.779127441742696,0.378532400077848
0.395565127614267,0.46,1.60157946982947,1.3708544818617,0.129456372839223,0.827042291785111,0.100072357623783,0.564477575679447
0.714518909793788,0.82,2.2287691520139,0.166655350551345,0.651782549135689,0.298859585688509,1.11865498380215,0.378532400077848
0.714518909793788,0.4,0.660794946552826,1.22032959044791,0.390619460987456,0.525223602587053,1.45818252586161,0.440514125278381
0.794257355338668,0.94,0.660794946552826,1.22032959044791,0.738836911851767,0.449768930287538,3.15582023615889,0.19258722447625
0.634780464248908,0.4,2.85595883419834,1.52137937327549,0.216510735555301,0.374314257988024,3.49534777821835,0.0686237740751844
0.236088236524507,0.58,2.2287691520139,0.166655350551345,0.303565098271379,0.676132947186082,3.49534777821835,0.254568949676783
0.0766113454347469,0.52,0.660794946552826,1.22032959044791,0.912945637283922,0.0724955687899651,0.779127441742696,0.440514125278381
0.475303573159148,0.4,2.85595883419834,0.768754916206522,0.825891274567845,0.676132947186082,2.13723760998052,0.00664204887465162
0.634780464248908,1,3.16955367529055,1.06980469903411,0.912945637283922,0.0724955687899651,3.15582023615889,0.626459300879979
0.0766113454347469,0.52,0.0336052643683948,0.768754916206522,0.477673823703534,0.223404913388994,0.439599899683239,0.00664204887465162
0.794257355338668,0.82,1.91517431092169,0.317180241965139,0.912945637283922,0.676132947186082,0.779127441742696,0.316550674877316
0.0766113454347469,0.4,2.54236399310612,0.768754916206522,0.477673823703534,0.600678274886567,1.11865498380215,0.254568949676783
0.156349790979627,0.7,0.0336052643683948,0.768754916206522,0.912945637283922,0.676132947186082,2.47676515203998,0.00664204887465162
0.156349790979627,0.52,3.16955367529055,1.3708544818617,1,0.14795024108948,0.779127441742696,0.130605499275717
0.634780464248908,0.7,0.347200105460611,0.0161304591375501,0.912945637283922,0.525223602587053,3.15582023615889,0.378532400077848
0.555042018704028,0.7,0.0336052643683948,1.3708544818617,0.825891274567845,0.14795024108948,2.13723760998052,0.316550674877316
0.156349790979627,0.82,1.91517431092169,1.22032959044791,0.738836911851767,0.600678274886567,0.439599899683239,0.440514125278381
0.794257355338668,0.58,0.0336052643683948,0.768754916206522,0.912945637283922,0.600678274886567,2.81629269409943,0.130605499275717
0.395565127614267,0.82,0.347200105460611,1.52137937327549,0.651782549135689,0.525223602587053,1.45818252586161,0.130605499275717
0.634780464248908,0.76,0.974389787645042,0.768754916206522,0.390619460987456,0.298859585688509,1.11865498380215,0.316550674877316
0.794257355338668,0.7,0.0336052643683948,0.919279807620317,0.390619460987456,0.600678274886567,2.13723760998052,0.564477575679447
0.0766113454347469,0.7,0.974389787645042,1.3708544818617,0.651782549135689,0.751587619485597,0.779127441742696,0.0686237740751844
0.475303573159148,1,2.2287691520139,1.06980469903411,0.825891274567845,0.751587619485597,1.79771006792107,0.00664204887465162
0.236088236524507,0.76,1.28798462873726,0.0161304591375501,0.303565098271379,0.298859585688509,1.45818252586161,0.19258722447625
0.555042018704028,1,1.91517431092169,0.166655350551345,0.825891274567845,0.0724955687899651,3.49534777821835,0.254568949676783
0.714518909793788,0.52,0.347200105460611,0.0161304591375501,0.651782549135689,0.449768930287538,0.100072357623783,0.130605499275717
0.873995800883548,0.88,0.974389787645042,0.618230024792728,1,0.676132947186082,2.13723760998052,0.626459300879979
0.794257355338668,0.7,1.60157946982947,1.3708544818617,0.477673823703534,0.600678274886567,1.79771006792107,0.0686237740751844
0.555042018704028,0.7,2.54236399310612,0.768754916206522,0.477673823703534,0.0724955687899651,3.15582023615889,0.378532400077848
